Weaver, Luke,596133,2020,236,162,.292,.252,0.040,.523,.462,0.061,.368,.329,0.039,6.58,4.67,1.91
Senzatela, Antonio,622608,2020,303,240,.254,.273,-0.019,.409,.429,-0.020,.309,.328,-0.019,3.44,4.64,-1.20
Montero, Rafael,606160,2020,72,45,.190,.241,-0.051,.381,.475,-0.094,.279,.328,-0.049,4.08,4.64,-0.56
García, Deivi,665620,2020,146,106,.254,.273,-0.019,.420,.456,-0.036,.305,.328,-0.023,4.98,4.64,0.34
Hirano, Yoshihisa,673633,2020,63,43,.340,.231,0.109,.509,.391,0.118,.404,.328,0.076,5.84,4.64,1.20
Jeffress, Jeremy,502026,2020,88,57,.137,.248,-0.111,.192,.364,-0.172,.223,.327,-0.104,1.54,4.61,-3.07
McCullers Jr., Lance,621121,2020,227,146,.220,.244,-0.024,.405,.409,-0.004,.308,.327,-0.019,3.93,4.61,-0.68
Brach, Brad,542960,2020,58,29,.186,.180,0.006,.349,.279,0.070,.347,.327,0.020,5.84,4.61,1.23
Schreiber, John,670167,2020,70,51,.297,.275,0.022,.484,.432,0.052,.347,.327,0.020,6.32,4.61,1.71
Winkler, Dan,595465,2020,76,46,.175,.214,-0.039,.317,.388,-0.071,.286,.326,-0.040,2.95,4.58,-1.63
Richards, Garrett,572070,2020,213,148,.244,.247,-0.003,.415,.444,-0.029,.313,.326,-0.013,4.03,4.58,-0.55
