Edgar Santana,ATL,6.95,2.45,2.83,1.64,18.7%,6.6%,12.1%,.224,1.14,.234,67.0%,4.09,4.81,-0.72,3.89,17355
Jandel Gustave,MIL,3.48,2.61,1.33,0.87,9.5%,7.1%,2.4%,.194,0.97,.182,41.7%,4.35,4.82,-0.46,5.26,14665
Luis Patino,TBR,9.44,4.19,2.25,1.57,23.1%,10.3%,12.8%,.246,1.46,.289,63.4%,5.77,4.83,0.94,5.08,22815
Erick Fedde,WSN,8.11,2.90,2.80,1.62,20.4%,7.3%,13.1%,.279,1.43,.313,67.1%,5.45,4.83,0.62,4.15,17425
Steven Okert,MIA,10.50,5.00,2.10,1.50,28.0%,13.3%,14.7%,.222,1.33,.275,86.5%,3.50,4.84,-1.34,4.92,13580
Kenta Maeda,MIN,10.01,2.90,3.45,1.84,25.2%,7.3%,17.9%,.268,1.39,.321,65.1%,6.06,4.84,1.22,4.14,18498
Duane Underwood Jr.,PIT,8.35,3.34,2.50,1.67,19.9%,7.9%,11.9%,.324,1.73,.369,71.4%,5.29,4.84,0.45,4.39,14677
Rex Brothers,CHC,15.12,5.76,2.63,2.16,39.3%,15.0%,24.3%,.211,1.40,.302,71.4%,5.76,4.85,0.91,3.35,9794
Matt Andriese,- - -,9.35,3.12,3.00,1.73,21.8%,7.3%,14.5%,.336,1.77,.395,63.4%,6.23,4.86,1.37,3.99,12022
Jhoulys Chacin,COL,6.00,4.36,1.38,1.09,15.1%,11.0%,4.1%,.242,1.42,.260,62.8%,5.73,4.87,0.86,5.32,2608
Kyle Funkhouser,DET,9.74,5.01,1.94,1.39,22.2%,11.4%,10.8%,.294,1.79,.357,62.3%,6.12,4.87,1.25,4.44,19456
Burch Smith,OAK,6.00,1.71,3.50,1.71,15.7%,4.5%,11.2%,.271,1.29,.284,70.1%,4.71,4.88,-0.17,4.84,12784
Cristian Javier,HOU,11.79,4.50,2.62,1.71,31.3%,11.9%,19.3%,.182,1.14,.218,78.9%,4.29,4.88,-0.60,4.68,17606
Alex Colome,MIN,8.16,3.66,2.23,1.41,20.6%,9.2%,11.3%,.244,1.34,.275,61.5%,3.94,4.89,-0.95,4.62,6661
James Kaprielian,OAK,8.90,3.21,2.77,1.75,23.4%,8.4%,14.9%,.244,1.28,.274,73.2%,4.82,4.89,-0.07,4.71,18331
Bruce Zimmermann,BAL,7.58,3.03,2.50,1.52,18.0%,7.2%,10.8%,.328,1.72,.371,67.4%,6.37,4.89,1.48,4.78,20370
Brad Hand,- - -,10.04,5.19,1.93,1.38,24.2%,12.5%,11.7%,.260,1.58,.314,69.5%,4.85,4.90,-0.05,4.73,9111
Griffin Canning,LAA,9.79,3.44,2.85,1.85,25.3%,8.9%,16.4%,.254,1.35,.295,72.6%,4.76,4.91,-0.14,4.10,19867
Manuel Rodriguez,CHC,8.71,3.48,2.50,1.74,24.4%,9.8%,14.6%,.216,1.16,.240,65.2%,2.61,4.91,-2.30,4.10,20794
Rafael Dolis,TOR,10.13,8.44,1.20,0.56,21.7%,18.1%,3.6%,.262,2.00,.340,64.4%,6.75,4.92,1.83,6.31,4185
Ben Bowden,COL,12.38,5.63,2.20,1.69,27.5%,12.5%,15.0%,.275,1.81,.364,65.9%,6.19,4.92,1.27,5.24,20198
Sam Hentges,CLE,8.02,4.81,1.67,1.34,18.6%,11.2%,7.5%,.348,1.99,.407,58.3%,8.55,4.92,3.63,4.98,18548
David Price,LAD,6.16,4.99,1.24,0.88,14.8%,12.0%,2.8%,.275,1.63,.303,77.4%,4.11,4.93,-0.82,5.39,3184
Yu Darvish,SDP,9.55,3.32,2.88,1.80,24.3%,8.5%,15.8%,.244,1.32,.282,65.5%,5.54,4.94,0.60,4.65,13074
Jordan Sheffield,COL,6.14,5.52,1.11,0.61,16.9%,15.3%,1.7%,.188,1.23,.216,80.6%,3.07,4.94,-1.87,5.98,19682
Andrew Heaney,- - -,10.83,2.67,4.06,2.17,28.4%,7.0%,21.4%,.240,1.22,.280,68.9%,5.67,4.95,0.72,4.14,15423
Jake Faria,ARI,8.53,3.55,2.40,1.42,21.8%,9.1%,12.7%,.213,1.18,.235,98.6%,2.13,4.99,-2.85,5.16,13699
Tim Hill,SDP,6.98,4.25,1.64,1.21,17.8%,10.9%,7.0%,.268,1.48,.302,69.3%,5.16,4.99,0.17,4.66,16814
Casey Mize,DET,7.12,2.13,3.35,1.70,19.8%,5.9%,13.9%,.226,1.06,.236,84.5%,3.51,5.00,-1.49,4.32,20492
Brett de Geus,- - -,7.76,5.74,1.35,0.68,16.7%,12.3%,4.3%,.315,1.95,.367,41.7%,10.13,5.01,5.12,5.29,23592
Kwang-hyun Kim,STL,6.27,3.31,1.89,1.39,15.8%,8.3%,7.5%,.273,1.45,.294,74.5%,4.01,5.01,-1.00,4.98,27458
Michael Wacha,TBR,8.09,2.74,2.95,1.83,20.9%,7.1%,13.8%,.279,1.41,.313,69.3%,5.61,5.01,0.60,4.32,14078
Adbert Alzolay,CHC,8.63,3.02,2.86,1.78,22.7%,7.9%,14.7%,.245,1.26,.273,68.3%,5.21,5.01,0.20,4.05,17859
Cody Ponce,PIT,10.13,0.68,15.00,2.70,25.0%,1.7%,23.3%,.310,1.43,.350,52.2%,5.40,5.05,0.35,3.13,17920
Merrill Kelly,ARI,7.35,2.77,2.65,1.69,18.7%,7.1%,11.7%,.291,1.45,.317,71.4%,5.18,5.06,0.12,4.51,11156
Sam Clay,WSN,6.75,6.04,1.12,0.71,14.8%,13.3%,1.6%,.327,2.05,.379,65.1%,6.39,5.06,1.33,5.29,16279
Dylan Bundy,LAA,8.63,3.38,2.56,1.69,22.3%,8.7%,13.6%,.235,1.25,.256,66.1%,5.44,5.07,0.37,4.76,12917
Triston McKenzie,CLE,9.79,4.20,2.33,1.82,26.7%,11.5%,15.3%,.186,1.13,.203,71.7%,4.76,5.07,-0.31,4.77,18000
Justin Steele,CHC,10.54,4.94,2.13,1.65,27.4%,12.8%,14.5%,.190,1.24,.222,96.6%,2.30,5.07,-2.77,3.99,17312
Brad Keller,KCR,8.12,5.26,1.54,1.26,19.5%,12.6%,6.9%,.307,1.78,.358,73.1%,5.03,5.09,-0.06,4.86,15734
Jose Urena,DET,6.79,3.62,1.88,1.51,17.0%,9.1%,8.0%,.283,1.53,.310,69.2%,5.58,5.10,0.48,4.46,11589
Yusei Kikuchi,SEA,9.00,3.94,2.29,1.80,23.3%,10.2%,13.1%,.254,1.41,.292,75.3%,4.61,5.12,-0.51,4.09,20633
Austin Gomber,COL,9.66,3.57,2.70,1.99,24.0%,8.9%,15.1%,.259,1.44,.298,62.8%,6.22,5.13,1.09,4.20,16561
Jake Odorizzi,HOU,7.96,3.28,2.43,1.72,20.6%,8.5%,12.1%,.233,1.25,.247,73.8%,4.53,5.13,-0.60,5.22,6397
Erik Swanson,SEA,8.35,2.95,2.83,1.96,23.0%,8.1%,14.9%,.221,1.15,.234,84.4%,3.44,5.13,-1.70,4.90,16587
Wade LeBlanc,- - -,6.33,3.80,1.67,1.27,15.2%,9.1%,6.1%,.302,1.64,.329,76.2%,5.06,5.14,-0.08,5.71,5221
Zach Plesac,CLE,6.03,2.41,2.50,1.57,15.8%,6.3%,9.5%,.256,1.26,.268,68.5%,5.18,5.14,0.04,5.24,19979
Nick Ramirez,SDP,6.94,3.86,1.80,1.54,17.3%,9.6%,7.7%,.283,1.54,.306,65.8%,5.40,5.14,0.26,5.03,12575
Yacksel Rios,- - -,8.56,5.27,1.63,1.32,20.6%,12.7%,7.9%,.278,1.68,.333,61.3%,7.24,5.15,2.10,5.31,15007
Ryan Borucki,TOR,6.75,1.84,3.67,1.84,19.3%,5.3%,14.0%,.231,1.02,.231,84.7%,3.68,5.15,-1.47,4.17,16350
Ryan Hendrix,CIN,8.04,6.32,1.27,1.15,18.4%,14.5%,3.9%,.308,1.98,.367,60.3%,6.89,5.15,1.74,5.18,19535
Humberto Castellanos,ARI,7.78,2.75,2.83,1.83,20.5%,7.2%,13.3%,.247,1.22,.255,77.3%,4.12,5.15,-1.03,5.02,21183
Zack Littell,SFG,7.63,4.70,1.63,1.47,21.3%,13.1%,8.2%,.171,1.11,.173,92.6%,2.05,5.16,-3.10,4.65,15823
Adam Morgan,CHC,9.00,3.60,2.50,1.80,25.9%,10.3%,15.5%,.163,0.93,.152,92.6%,3.00,5.17,-2.17,4.45,12580
Bryse Wilson,- - -,4.34,1.86,2.33,1.55,11.8%,5.0%,6.7%,.261,1.21,.258,79.3%,3.72,5.17,-1.45,5.18,19990
Yusmeiro Petit,OAK,3.62,1.93,1.88,1.45,9.5%,5.1%,4.4%,.274,1.29,.266,59.1%,6.03,5.18,0.85,5.36,4020
Brooks Raley,HOU,10.94,3.76,2.91,2.05,28.6%,9.8%,18.8%,.255,1.37,.311,64.2%,6.49,5.18,1.31,3.90,10061
Dallas Keuchel,CHW,4.65,3.43,1.35,1.22,11.3%,8.4%,3.0%,.310,1.66,.329,63.9%,5.75,5.19,0.57,5.01,9434
Marco Gonzales,SEA,5.97,2.58,2.32,1.63,16.0%,6.9%,9.1%,.247,1.22,.254,81.8%,3.93,5.19,-1.26,5.50,15467
Mason Thompson,- - -,10.13,3.38,3.00,2.03,22.4%,7.5%,14.9%,.339,1.88,.395,73.4%,4.73,5.20,-0.47,4.12,21850
Blake Snell,SDP,10.59,6.27,1.69,1.49,25.4%,15.1%,10.4%,.272,1.74,.346,71.3%,6.12,5.21,0.91,4.75,13543
Drew Smyly,ATL,7.73,2.80,2.76,1.90,19.4%,7.0%,12.4%,.294,1.49,.321,77.4%,4.59,5.21,-0.62,4.46,11760
Paolo Espino,WSN,8.10,1.66,4.88,2.28,21.4%,4.4%,17.0%,.272,1.27,.290,65.7%,5.82,5.22,0.59,4.45,8246
Will Vest,SEA,6.35,5.29,1.20,1.06,14.8%,12.3%,2.5%,.358,2.00,.393,49.7%,10.06,5.23,4.83,5.57,19769
Tyler Kinley,COL,9.61,3.43,2.80,2.06,26.6%,9.5%,17.1%,.204,1.12,.220,92.6%,3.43,5.23,-1.80,4.27,18297
Jacob Barnes,- - -,9.00,3.21,2.80,1.93,21.2%,7.6%,13.6%,.300,1.64,.349,50.5%,9.00,5.24,3.76,4.35,12323
Justin Dunn,SEA,7.33,4.33,1.69,1.33,18.3%,10.8%,7.5%,.240,1.41,.269,76.3%,4.67,5.24,-0.58,6.00,19268
Dan Winkler,CHC,10.45,7.84,1.33,0.44,22.0%,16.5%,5.5%,.244,1.84,.328,69.5%,6.10,5.25,0.85,6.07,12237
Bryan Abreu,HOU,7.04,4.70,1.50,1.17,15.8%,10.5%,5.3%,.344,1.96,.385,47.9%,8.80,5.26,3.55,5.17,16609
Derek Holland,DET,8.22,4.70,1.75,1.57,19.4%,11.1%,8.3%,.287,1.70,.329,69.8%,5.87,5.30,0.57,5.03,4141
Edwin Uceta,LAD,10.80,6.94,1.56,1.54,25.5%,16.4%,9.1%,.310,1.89,.367,46.9%,10.03,5.31,4.72,5.35,20539
Noe Ramirez,- - -,3.60,4.50,0.80,0.90,9.2%,11.5%,-2.3%,.219,1.30,.212,70.2%,3.60,5.32,-1.72,7.02,12800
Kevin Ginkel,ARI,11.08,3.46,3.20,2.08,28.1%,8.8%,19.3%,.260,1.38,.323,63.3%,5.54,5.32,0.21,4.36,19876
Packy Naughton,LAA,5.91,5.91,1.00,0.84,13.2%,13.2%,0.0%,.311,1.97,.351,63.1%,7.59,5.33,2.27,5.27,23292
Taijuan Walker,NYM,7.68,3.57,2.15,1.85,19.6%,9.1%,10.5%,.258,1.41,.279,62.8%,5.82,5.33,0.49,4.81,11836
Tony Santillan,CIN,10.05,4.40,2.29,1.88,25.8%,11.3%,14.5%,.231,1.33,.257,94.9%,3.14,5.33,-2.19,4.09,19926
Tyler Webb,STL,7.50,8.25,0.91,0.75,15.9%,17.5%,-1.6%,.280,2.08,.317,42.4%,9.75,5.34,4.41,6.61,14974
Luke Farrell,MIN,10.43,5.52,1.89,1.84,24.6%,13.0%,11.6%,.283,1.77,.350,64.2%,7.36,5.35,2.01,4.86,15101
Daniel Castano,MIA,6.35,3.18,2.00,1.59,15.1%,7.5%,7.5%,.277,1.50,.289,65.8%,5.56,5.38,0.18,5.42,19805
Ryan Yarbrough,TBR,5.73,1.75,3.27,1.87,14.5%,4.5%,10.1%,.292,1.38,.298,63.2%,5.49,5.38,0.12,4.97,16502
Austin Davis,- - -,10.29,4.50,2.29,1.93,23.5%,10.3%,13.2%,.293,1.71,.341,57.7%,7.71,5.38,2.33,4.49,17117
Jaime Barria,LAA,7.40,5.18,1.43,1.48,17.4%,12.2%,5.2%,.307,1.85,.351,66.0%,7.03,5.39,1.64,5.57,18356
J.A. Happ,- - -,7.43,3.29,2.26,1.86,18.0%,8.0%,10.0%,.310,1.65,.342,63.8%,6.86,5.39,1.46,5.57,7410
Ian Kennedy,- - -,9.64,2.70,3.57,2.31,26.9%,7.5%,19.4%,.226,1.11,.241,96.8%,3.47,5.40,-1.93,4.32,6986
Wily Peralta,DET,5.22,3.13,1.67,1.49,13.5%,8.1%,5.4%,.249,1.29,.247,75.0%,3.58,5.41,-1.83,5.01,7738
Jeff Hoffman,CIN,10.01,7.89,1.27,1.21,23.6%,18.6%,5.0%,.216,1.69,.263,72.7%,4.55,5.43,-0.88,5.46,17432
Patrick Corbin,WSN,7.34,3.10,2.37,1.97,19.2%,8.1%,11.1%,.258,1.32,.265,70.5%,5.38,5.45,-0.07,4.25,9323
Jake Diekman,OAK,10.13,5.19,1.95,1.82,25.8%,13.2%,12.6%,.234,1.44,.277,78.2%,4.93,5.45,-0.52,4.81,5003
Tanner Rainey,WSN,13.02,6.27,2.08,1.93,30.7%,14.8%,15.9%,.233,1.61,.310,72.0%,5.79,5.47,0.31,5.24,17610
Tyler Gilbert,ARI,5.19,3.12,1.67,1.56,13.9%,8.3%,5.6%,.238,1.21,.231,78.7%,4.15,5.48,-1.32,5.67,17964
Ryan Weathers,SDP,7.60,3.60,2.11,1.80,20.2%,9.6%,10.6%,.241,1.29,.258,80.6%,4.40,5.48,-1.08,4.84,23796
Kyle Zimmer,KCR,7.52,6.20,1.21,1.33,20.7%,17.1%,3.7%,.194,1.33,.208,65.8%,4.87,5.48,-0.61,5.13,14169
Tommy Nance,CHC,7.20,5.40,1.33,1.20,17.1%,12.9%,4.3%,.241,1.53,.267,49.5%,8.40,5.50,2.90,4.95,19178
Justin Garza,CLE,8.40,4.80,1.75,1.80,21.5%,12.3%,9.2%,.232,1.40,.250,77.4%,4.20,5.50,-1.30,4.79,19784
Justus Sheffield,SEA,7.09,4.81,1.48,1.60,16.1%,10.9%,5.2%,.339,1.98,.373,61.6%,6.86,5.51,1.36,5.08,17285
Nick Mears,PIT,12.51,3.95,3.17,2.63,33.3%,10.5%,22.8%,.216,1.24,.250,78.9%,5.27,5.51,-0.24,3.77,25376
Brady Singer,KCR,9.97,4.30,2.32,1.99,24.2%,10.4%,13.8%,.255,1.50,.297,76.2%,4.76,5.52,-0.77,4.15,25377
Jordan Holloway,MIA,9.00,7.77,1.16,1.23,21.6%,18.6%,2.9%,.195,1.59,.224,61.7%,5.73,5.53,0.19,5.69,20631
Alexander Wells,BAL,6.75,3.97,1.70,1.59,15.6%,9.2%,6.4%,.313,1.76,.342,60.4%,7.94,5.55,2.39,6.22,19845
Shaun Anderson,- - -,5.52,4.91,1.13,1.23,11.0%,9.8%,1.2%,.361,2.32,.387,40.4%,10.43,5.56,4.88,6.67,19453
Dane Dunning,TEX,7.64,4.26,1.79,1.60,18.3%,10.2%,8.1%,.299,1.68,.340,68.9%,6.39,5.56,0.84,4.78,19409
Dean Kremer,BAL,8.49,5.79,1.47,1.54,20.6%,14.0%,6.5%,.270,1.67,.308,58.1%,7.33,5.57,1.76,5.76,19350
Jorge Lopez,BAL,8.48,4.81,1.76,1.70,20.3%,11.5%,8.8%,.300,1.73,.348,67.2%,6.93,5.57,1.35,4.73,14527
Edward Cabrera,MIA,11.85,5.93,2.00,1.98,29.5%,14.8%,14.8%,.275,1.68,.367,70.7%,6.59,5.58,1.00,4.15,21690
Taylor Widener,ARI,8.61,5.09,1.69,1.57,22.0%,13.0%,9.0%,.198,1.28,.216,91.1%,2.93,5.60,-2.67,5.38,19266
Jordan Lyles,TEX,7.79,3.03,2.57,2.12,19.9%,7.8%,12.1%,.276,1.42,.293,74.3%,5.56,5.62,-0.06,4.71,7593
Dennis Santana,- - -,6.60,5.70,1.16,1.20,15.9%,13.8%,2.2%,.270,1.67,.300,67.5%,5.10,5.64,-0.54,5.43,17878
Josh Tomlin,ATL,6.00,1.71,3.50,2.14,14.0%,4.0%,10.0%,.362,1.81,.382,56.3%,9.00,5.65,3.35,5.66,9388
Matt Moore,PHI,6.44,3.96,1.63,1.73,16.0%,9.8%,6.1%,.255,1.43,.257,76.4%,4.71,5.65,-0.94,5.76,1890
Ross Detwiler,- - -,10.54,4.61,2.29,1.98,25.4%,11.1%,14.3%,.236,1.43,.271,75.1%,5.60,5.66,-0.06,4.68,2859
Jacob Webb,ATL,8.04,2.87,2.80,2.30,20.0%,7.1%,12.9%,.297,1.53,.319,59.8%,6.89,5.66,1.23,4.93,19274
Taylor Hearn,TEX,8.36,3.86,2.17,2.09,22.5%,10.4%,12.1%,.217,1.21,.220,80.7%,4.34,5.67,-1.33,4.67,18325
Wade Davis,KCR,5.32,4.91,1.08,1.23,12.6%,11.7%,1.0%,.302,1.73,.315,64.2%,6.95,5.67,1.28,6.30,7441
Chasen Shreve,PIT,7.43,3.38,2.20,2.03,20.4%,9.3%,11.1%,.208,1.13,.203,88.5%,3.71,5.68,-1.97,5.21,10855
Tyler Clippard,ARI,7.84,4.35,1.80,1.74,19.1%,10.6%,8.5%,.268,1.55,.300,70.4%,3.48,5.69,-2.20,5.73,5640
Michael Lorenzen,CIN,6.92,6.23,1.11,1.38,15.4%,13.8%,1.5%,.309,2.00,.341,51.7%,9.69,5.71,3.98,5.88,14843
Kyle McGowin,WSN,12.46,4.15,3.00,2.60,32.0%,10.7%,21.3%,.227,1.33,.270,76.5%,5.71,5.71,0.00,4.20,15071
Ross Stripling,TOR,9.57,2.98,3.21,2.55,24.5%,7.6%,16.8%,.274,1.42,.301,76.4%,5.74,5.72,0.02,4.54,13273
Justin Wilson,- - -,6.19,3.94,1.57,1.69,16.7%,10.6%,6.1%,.175,1.06,.159,87.0%,2.25,5.73,-3.48,5.94,4301
Chi Chi Gonzalez,COL,6.48,2.34,2.77,2.16,16.7%,6.0%,10.6%,.294,1.44,.307,64.7%,6.48,5.75,0.73,4.64,14663
Sean Nolin,WSN,7.64,3.57,2.14,2.04,17.9%,8.3%,9.5%,.351,1.87,.386,81.0%,5.60,5.77,-0.17,4.93,11341
Luke Weaver,ARI,9.11,3.71,2.45,2.36,21.6%,8.8%,12.8%,.288,1.61,.313,63.3%,7.09,5.80,1.29,4.57,16918
Jesus Luzardo,- - -,8.13,4.88,1.67,1.95,19.1%,11.5%,7.6%,.321,1.84,.353,58.7%,8.46,5.81,2.65,5.09,19959
Keegan Akin,BAL,7.45,4.14,1.80,1.99,18.0%,10.0%,8.0%,.308,1.71,.335,66.1%,7.12,5.82,1.30,5.48,19362
Austin Adams,SDP,10.48,7.94,1.32,0.32,22.3%,16.9%,5.4%,.232,1.69,.310,63.5%,7.31,5.85,1.45,7.20,13801
Josh Fleming,TBR,4.40,3.00,1.47,1.80,10.3%,7.0%,3.3%,.345,1.82,.349,55.4%,8.80,5.86,2.94,4.94,20418
Kolby Allard,TEX,7.64,2.28,3.36,2.44,19.5%,5.8%,13.7%,.270,1.34,.276,69.1%,6.02,5.86,0.16,4.73,18694
Kyle Barraclough,MIN,11.70,6.30,1.86,1.80,27.7%,14.9%,12.8%,.243,1.60,.304,85.5%,4.50,5.87,-1.37,5.21,13713
Konner Wade,BAL,8.10,1.80,4.50,2.70,19.6%,4.3%,15.2%,.318,1.60,.344,59.3%,8.10,5.87,2.23,4.97,14655
Reid Detmers,LAA,9.58,6.10,1.57,1.74,19.6%,12.5%,7.1%,.354,2.32,.429,67.6%,8.71,5.88,2.83,6.27,27468
Demarcus Evans,TEX,11.05,4.91,2.25,2.45,28.1%,12.5%,15.6%,.222,1.36,.235,69.4%,5.52,5.90,-0.37,5.60,21087
Albert Abreu,NYY,10.35,5.40,1.92,2.25,26.1%,13.6%,12.5%,.219,1.40,.229,76.2%,5.40,5.92,-0.52,4.26,17485
Matt Foster,CHW,10.18,3.54,2.88,2.66,24.0%,8.3%,15.6%,.326,1.77,.373,61.6%,8.41,5.92,2.49,5.13,19647
Cody Poteet,MIA,9.58,5.23,1.83,2.18,24.4%,13.3%,11.1%,.205,1.35,.216,76.2%,5.23,5.93,-0.70,5.26,18769
Kris Bubic,KCR,9.32,4.32,2.16,2.16,24.0%,11.1%,12.8%,.237,1.37,.261,79.1%,5.00,5.93,-0.94,4.48,21455
Sean Doolittle,- - -,8.57,4.29,2.00,2.14,19.8%,9.9%,9.9%,.326,1.86,.369,66.7%,7.29,5.93,1.35,6.11,1581
JT Brubaker,PIT,9.55,3.32,2.88,2.49,23.6%,8.2%,15.4%,.273,1.46,.299,66.4%,6.78,5.94,0.85,4.19,17578
Trent Thornton,TOR,7.48,1.66,4.50,2.49,19.4%,4.3%,15.1%,.291,1.34,.302,75.2%,5.82,5.94,-0.12,5.19,17948
Charlie Barnes,MIN,4.41,4.96,0.89,1.10,9.6%,10.8%,-1.2%,.377,2.14,.393,62.5%,8.27,5.99,2.28,6.99,19865
Wes Benjamin,TEX,9.00,5.29,1.70,2.12,20.2%,11.9%,8.3%,.315,1.94,.358,54.7%,9.00,5.99,3.01,5.63,19243
Alex Lange,DET,11.05,4.30,2.57,2.45,25.4%,9.9%,15.5%,.290,1.70,.350,70.1%,6.14,6.10,0.03,4.24,19883
Enyel De Los Santos,- - -,10.69,4.50,2.38,2.25,22.6%,9.5%,13.1%,.333,2.00,.400,51.0%,8.44,6.11,2.33,4.95,18403
Nick Neidert,MIA,4.26,7.11,0.60,0.95,11.1%,18.5%,-7.4%,.246,1.63,.259,78.8%,4.26,6.12,-1.85,7.07,18699
Keegan Thompson,CHC,11.03,7.23,1.53,1.90,25.4%,16.7%,8.8%,.231,1.69,.271,80.0%,4.56,6.13,-1.56,5.17,19795
Riley Smith,ARI,4.50,2.81,1.60,1.97,11.2%,7.0%,4.2%,.297,1.50,.287,64.7%,6.47,6.14,0.33,5.89,19826
Josh Rogers,WSN,3.79,3.32,1.14,1.89,9.9%,8.6%,1.2%,.278,1.42,.258,98.1%,2.84,6.17,-3.33,5.75,18510
Anthony Kay,TOR,8.80,3.52,2.50,2.35,20.8%,8.3%,12.5%,.344,1.83,.400,61.5%,8.22,6.17,2.05,4.39,20387
Caleb Smith,ARI,11.91,6.38,1.87,2.34,28.1%,15.1%,13.1%,.235,1.63,.280,70.1%,6.38,6.17,0.21,5.17,14875
Erasmo Ramirez,DET,7.62,1.38,5.50,2.77,19.6%,3.6%,16.1%,.283,1.31,.289,56.5%,7.62,6.17,1.45,4.61,10314
Marcos Diplan,BAL,6.23,4.15,1.50,2.08,17.0%,11.3%,5.7%,.217,1.23,.200,67.8%,4.85,6.17,-1.32,5.48,17583
Garrett Cleavinger,LAD,11.32,5.23,2.17,2.61,26.5%,12.2%,14.3%,.310,1.84,.370,81.1%,3.48,6.17,-2.69,4.10,17897
Wil Crowe,PIT,9.05,4.04,2.24,2.43,21.8%,9.7%,12.1%,.304,1.69,.342,69.7%,6.47,6.17,0.30,4.63,19800
Thomas Eshelman,BAL,2.77,2.08,1.33,2.08,6.9%,5.2%,1.7%,.315,1.54,.292,69.6%,6.23,6.25,-0.02,6.50,18361
Travis Lakins Sr.,BAL,6.75,9.75,0.69,0.75,15.5%,22.4%,-6.9%,.186,1.75,.206,63.1%,6.00,6.25,-0.25,7.23,18600
Jon Lester,- - -,5.63,3.61,1.56,2.17,13.8%,8.8%,4.9%,.283,1.54,.276,72.4%,4.62,6.30,-1.68,5.41,4930
Adam Plutko,BAL,7.42,5.04,1.47,2.08,18.1%,12.3%,5.8%,.293,1.68,.307,73.5%,6.23,6.30,-0.07,6.09,15846
Junior Fernandez,STL,5.79,7.71,0.75,1.29,14.1%,18.8%,-4.7%,.250,1.79,.268,81.1%,4.50,6.31,-1.81,5.84,18496
Daniel Ponce de Leon,STL,5.82,6.35,0.92,1.06,13.3%,14.5%,-1.2%,.258,1.65,.264,66.2%,6.35,6.41,-0.05,7.47,16110
Camilo Doval,SFG,11.91,3.18,3.75,3.18,28.3%,7.5%,20.8%,.292,1.59,.345,67.2%,7.15,6.43,0.71,3.56,21992
Chad Kuhl,PIT,9.84,5.49,1.79,2.29,23.1%,12.9%,10.2%,.291,1.73,.327,62.7%,7.32,6.50,0.82,4.99,14975
Johan Oviedo,STL,6.28,8.16,0.77,1.26,13.8%,17.9%,-4.1%,.284,2.06,.312,66.8%,5.97,6.52,-0.55,6.55,22487
Buck Farmer,DET,8.69,3.66,2.38,2.75,20.2%,8.5%,11.7%,.310,1.73,.333,75.2%,6.86,6.58,0.29,5.12,14814
Hirokazu Sawamura,BOS,10.00,5.33,1.88,2.67,25.2%,13.4%,11.8%,.223,1.44,.231,75.5%,4.00,6.58,-2.58,4.56,27515
Adrian Sampson,CHC,6.50,3.00,2.17,2.00,16.0%,7.4%,8.6%,.261,1.33,.269,82.0%,3.50,6.61,-3.11,5.69,13339
Alex Young,- - -,8.04,5.17,1.56,2.30,18.1%,11.6%,6.5%,.318,1.91,.343,66.9%,7.18,6.62,0.56,5.49,18333
Chase Anderson,PHI,5.74,3.71,1.55,2.36,13.9%,9.0%,4.9%,.287,1.58,.279,54.2%,8.44,6.66,1.78,6.02,6895
Daniel Bard,COL,11.47,7.40,1.55,2.22,24.8%,16.0%,8.8%,.287,2.01,.354,66.5%,8.14,6.66,1.47,5.13,7115
Anthony Bass,MIA,6.35,4.13,1.54,2.22,16.7%,10.8%,5.8%,.228,1.27,.208,75.3%,3.81,6.66,-2.85,5.32,7982
Griffin Jax,MIN,7.30,4.20,1.74,2.43,18.3%,10.6%,7.8%,.240,1.38,.228,68.8%,6.42,6.69,-0.27,6.12,20253
Zack Britton,NYY,4.09,8.18,0.50,0.82,10.4%,20.8%,-10.4%,.229,1.64,.233,69.9%,4.91,6.72,-1.81,6.82,3240
Chase De Jong,PIT,7.13,4.13,1.73,2.63,17.6%,10.2%,7.4%,.292,1.63,.296,75.3%,6.38,6.75,-0.38,5.39,15036
Trevor Stephan,CLE,10.41,5.53,1.88,2.60,25.0%,13.3%,11.7%,.243,1.55,.265,86.2%,5.20,6.78,-1.58,5.51,19932
Brad Brach,CIN,8.18,4.91,1.67,2.45,18.5%,11.1%,7.4%,.304,1.82,.324,41.7%,9.00,6.81,2.19,5.99,6627
Jackson Kowar,KCR,8.76,6.57,1.33,2.19,17.6%,13.2%,4.4%,.357,2.35,.395,42.6%,13.86,6.82,7.05,6.09,21549
Tarik Skubal,DET,10.49,3.09,3.40,3.39,26.6%,7.8%,18.8%,.248,1.34,.248,83.0%,5.55,6.82,-1.27,4.28,22267
Jake Arrieta,- - -,6.98,3.94,1.77,2.58,16.4%,9.3%,7.1%,.332,1.80,.342,64.2%,7.58,6.86,0.72,5.13,4153
Justin Miller,- - -,5.91,3.38,1.75,2.53,14.0%,8.0%,6.0%,.333,1.69,.314,54.1%,9.28,6.92,2.36,5.74,8580
Ralph Garza,- - -,7.71,3.09,2.50,3.09,19.6%,7.8%,11.8%,.298,1.54,.303,88.7%,3.86,6.94,-3.08,4.60,17682
JC Mejia,CLE,7.71,5.34,1.44,2.37,17.3%,12.0%,5.3%,.318,1.95,.347,53.1%,10.38,6.96,3.42,5.28,20617
